movie,city,theater_count,estimated_city_gross
Brooklyn's Finest,Houston,50,"$59,302.79"
The Girl Who Played with Fire,Houston,50,"$19,833.78"
Harry Brown,Houston,50,"$3,971.83"
From Paris with Love,Houston,50,"$52,369.57"
Crossing Over,Houston,50,$991.82
12 Rounds,Houston,50,"$26,715.62"
Street Fighter: The Legend of Chun-Li,Houston,50,"$19,092.30"
Chopper,Houston,50,$511.60
The Whole Ten Yards,Houston,50,"$35,650.06"
Leviathan,Houston,50,"$2,386.58"
Wonderland,Houston,50,"$2,306.43"
P2,Houston,50,"$8,718.90"
Money Monster,Houston,50,"$89,566.63"
Raees,Houston,50,"$7,125.99"
In Secret,Houston,50,$917.82
Peter Rabbit 2: The Runaway,Houston,50,"$88,452.05"
Bad Education,Houston,50,"$11,382.19"
We Own the Night,Houston,50,"$62,379.38"
Sugar & Spice,Houston,50,"$28,995.65"
Don 2,Houston,50,"$8,037.45"
Super Dark Times,Houston,50,$72.31
The X Files: I Want to Believe,Houston,50,"$45,823.82"
3000 Miles to Graceland,Houston,50,"$34,371.74"
xXx: State of the Union,Houston,50,"$58,690.22"
Trespass,Houston,50,$36.72
The Informant!,Houston,50,"$72,753.82"
Skiptrace,Houston,50,$3.91
Don,Houston,50,"$1,756.71"
Man of the House,Houston,50,"$43,022.36"
The Whistleblower,Houston,50,"$2,447.97"
Blood Work,Houston,50,"$57,217.35"
99 Homes,Houston,50,"$3,081.31"
The Killer Inside Me,Houston,50,$469.47
Loving Pablo,Houston,50,$48.08
Transsiberian,Houston,50,"$4,812.55"
Kill the Messenger,Houston,50,"$5,352.42"
The Way of the Gun,Houston,50,"$13,225.01"
Ride Along 2,Houston,50,"$199,220.15"
Saw V,Houston,50,"$123,929.77"
Two for the Money,Houston,50,"$49,928.63"
No Good Deed,Houston,50,"$114,750.50"
Young Adam,Houston,50,"$1,675.58"
Texas Killing Fields,Houston,50,$98.89
Exit Wounds,Houston,50,"$113,036.06"
Narc,Houston,50,"$22,843.88"
Just Getting Started,Houston,50,"$13,255.46"
Undisputed,Houston,50,"$27,876.85"
Gemini,Houston,50,$437.52
Crocodile Dundee in Los Angeles,Houston,50,"$55,985.99"
Paul Blart: Mall Cop 2,Houston,50,"$155,140.93"
Life of Crime,Houston,50,$571.52
Postal,Houston,50,"$39,321.71"
Dark Blue,Houston,50,"$19,785.31"
Madea Goes to Jail,Houston,50,"$197,611.49"
Fighting,Houston,50,"$50,309.22"
Cowboy Bebop: The Movie,Houston,50,"$2,184.01"
Gringo,Houston,50,"$10,853.71"
Blindspotting,Houston,50,"$9,463.74"
The Conspirator,Houston,50,"$25,198.38"
Wild Target,Houston,50,$255.93
Oliver Twist,Houston,50,"$4,340.05"
The Salton Sea,Houston,50,"$1,669.72"
Mesrine: Killer Instinct,Houston,50,"$1,204.78"
The Kitchen,Houston,50,"$26,314.48"
Bel Ami,Houston,50,$261.89
Bullet to the Head,Houston,50,"$20,711.80"
SuperFly,Houston,50,"$44,868.66"
Drillbit Taylor,Houston,50,"$71,749.35"
Lakeview Terrace,Houston,50,"$85,747.91"
A Kind of Murder,Houston,50,$3.94
