movie,city,theater_count,estimated_city_gross
Poor White Trash,Los Angeles,50,$5.50
Save the Green Planet!,Los Angeles,50,$57.34
De Dana Dan,Los Angeles,50,"$3,705.10"
Close Your Eyes,Los Angeles,50,$154.41
So Close,Los Angeles,50,$300.27
Assassination Tango,Los Angeles,50,"$3,803.92"
Loosies,Los Angeles,50,$13.01
Time and Tide,Los Angeles,50,$367.84
Blue Caprice,Los Angeles,50,$340.13
Look,Los Angeles,50,$63.27
Khatta Meetha,Los Angeles,50,"$2,124.71"
Bluffmaster,Los Angeles,50,"$2,818.90"
Rowdy Rathore,Los Angeles,50,"$3,042.49"
Carancho,Los Angeles,50,$334.69
Welcome Back,Los Angeles,50,"$5,443.54"
Rascals,Los Angeles,50,"$1,023.95"
Holy Rollers,Los Angeles,50,"$1,187.56"
High on the Hog,Los Angeles,50,$178.79
El Coyote,Los Angeles,50,"$3,707.68"
Operation Mekong,Los Angeles,50,"$3,136.71"
Lights in the Dusk,Los Angeles,50,$55.11
One Two Three,Los Angeles,50,$967.36
12,Los Angeles,50,$490.57
Levity,Los Angeles,50,$820.04
Lajja,Los Angeles,50,"$1,474.23"
Sound of Noise,Los Angeles,50,$95.57
Salvation Boulevard,Los Angeles,50,$107.61
As Good as Dead,Los Angeles,50,"$4,704.99"
Love Crime,Los Angeles,50,"$2,074.52"
Chasing the Dragon II: Wild Wild Bunch,Los Angeles,50,$770.97
The Man Who Copied,Los Angeles,50,$92.43
Last Ride,Los Angeles,50,$21.49
Raja Natwarlal,Los Angeles,50,$514.04
Talento de barrio,Los Angeles,50,"$6,535.11"
The Prison,Los Angeles,50,$812.27
The Power of Few,Los Angeles,50,$119.37
Victor,Los Angeles,50,$437.54
The Last Godfather,Los Angeles,50,$641.41
Blind Shaft,Los Angeles,50,$130.45
Crimson Gold,Los Angeles,50,$579.67
New York,Los Angeles,50,"$3,849.72"
"Ruben Brandt, Collector",Los Angeles,50,$462.51
King's Ransom,Los Angeles,50,"$15,710.37"
Cronicas,Los Angeles,50,"$1,173.35"
The Double Hour,Los Angeles,50,"$5,923.95"
In the Name of My Daughter,Los Angeles,50,"$1,079.70"
Yonkers Joe,Los Angeles,50,"$39,208.24"
Singham Returns,Los Angeles,50,"$4,828.69"
ECCO,Los Angeles,50,$340.55
Graceland,Los Angeles,50,$81.52
War of the Worlds: Goliath,Los Angeles,50,$52.48
Dabangg 2,Los Angeles,50,"$9,877.30"
Sarkar Raj,Los Angeles,50,"$3,956.37"
Chrystal,Los Angeles,50,$316.41
Who Is Cletis Tout?,Los Angeles,50,$988.94
Just Another Love Story,Los Angeles,50,$176.66
The R.M.,Los Angeles,50,"$4,358.45"
Gangster's Paradise: Jerusalema,Los Angeles,50,$19.44
Dum Maaro Dum,Los Angeles,50,"$2,210.16"
Compadres,Los Angeles,50,"$12,175.21"
Beneath the Harvest Sky,Los Angeles,50,$110.24
Kak Vitka Chesnok vyoz Lyokhu Shtyrya v dom invalidov,Los Angeles,50,$16.90
La Virgen de los Sicarios,Los Angeles,50,"$2,059.73"
And Now Ladies & Gentlemen,Los Angeles,50,"$2,888.71"
Red Lights,Los Angeles,50,$193.10
Circus,Los Angeles,50,$32.96
Thoongaavanam,Los Angeles,50,"$1,895.09"
Phata Poster Nikhla Hero,Los Angeles,50,"$1,529.93"
Paulette,Los Angeles,50,$115.64
Kurukshetra,Los Angeles,50,$144.64
The Hard Word,Los Angeles,50,"$1,657.29"
The Tenants,Los Angeles,50,$7.88
Serial Killer 1,Los Angeles,50,$38.15
Pete Smalls Is Dead,Los Angeles,50,$39.21
Ladrón que roba a ladrón,Los Angeles,50,"$15,692.37"
Man on the Train,Los Angeles,50,"$9,964.07"
Least Among Saints,Los Angeles,50,$109.89
Saving Mr. Wu,Los Angeles,50,$363.44
Pickings,Los Angeles,50,$257.99
On the Job,Los Angeles,50,$632.10
Heroes,Los Angeles,50,"$2,302.33"
Once in the Life,Los Angeles,50,$209.58
First We Take Brooklyn,Los Angeles,50,$167.86
Small Town Murder Songs,Los Angeles,50,$120.99
Fulltime Killer,Los Angeles,50,$58.78
Trixie,Los Angeles,50,"$1,119.86"
'P' fung bou,Los Angeles,50,"$1,280.98"
Next Time I'll Aim for the Heart,Los Angeles,50,$2.80
Death Valley,Los Angeles,50,$17.03
How to Be a Serial Killer,Los Angeles,50,$3.52
"No God, No Master",Los Angeles,50,$26.42
Made in France,Los Angeles,50,$37.55
Ajami,Los Angeles,50,"$2,435.77"
Nobody Else But You,Los Angeles,50,$166.95
The Eyes,Los Angeles,50,$35.70
Bangkok Dangerous,Los Angeles,50,$91.36
Jilla,Los Angeles,50,$902.66
Cowboys & Angels,Los Angeles,50,$132.13
Ash Wednesday,Los Angeles,50,$11.54
Who Knows?,Los Angeles,50,"$3,557.45"
No Problem,Los Angeles,50,$949.29
Madame Satã,Los Angeles,50,$777.03
Live Free or Die,Los Angeles,50,$49.82
The Man in 3B,Los Angeles,50,"$1,135.37"
Golden Slumber,Los Angeles,50,$268.95
The Robber,Los Angeles,50,$322.18
N-Secure,Los Angeles,50,"$10,165.94"
Sky on Fire,Los Angeles,50,$304.41
The Road,Los Angeles,50,$470.50
Phantom Detective,Los Angeles,50,$262.75
Noise,Los Angeles,50,$63.35
Money,Los Angeles,50,"$4,006.93"
Leonera,Los Angeles,50,$53.67
Mio fratello è figlio unico,Los Angeles,50,$984.14
16 Years of Alcohol,Los Angeles,50,$29.46
Hate Crime,Los Angeles,50,$159.80
"Police, Adjective",Los Angeles,50,$189.37
Ek Aur Ek Gyarah: By Hook or by Crook,Los Angeles,50,$362.06
Go for Sisters,Los Angeles,50,$219.42
Tazza: The Hidden Card,Los Angeles,50,$978.92
Three,Los Angeles,50,$256.81
Headshot,Los Angeles,50,$1.79
'R Xmas,Los Angeles,50,$3.33
Vaada,Los Angeles,50,$348.95
Junction 48,Los Angeles,50,$50.17
Black Souls,Los Angeles,50,$392.55
BuyBust,Los Angeles,50,$699.75
Nicotina,Los Angeles,50,"$3,138.11"
Cover,Los Angeles,50,$311.45
Brigham City,Los Angeles,50,"$3,341.35"
Sicilian Ghost Story,Los Angeles,50,$59.93
Lucky Break,Los Angeles,50,$214.10
The Attacks of 26/11,Los Angeles,50,$973.72
Extraordinary Mission,Los Angeles,50,$112.33
My Kingdom,Los Angeles,50,$10.22
Ice Blues,Los Angeles,50,$2.62
Hukkle,Los Angeles,50,$196.41
King of the Jungle,Los Angeles,50,$106.49
Shikari,Los Angeles,50,$159.62
Snowman's Land,Los Angeles,50,$4.41
La soga,Los Angeles,50,$825.82
Krazzy 4,Los Angeles,50,"$1,910.28"
Secuestro express,Los Angeles,50,"$1,185.09"
La siciliana ribelle,Los Angeles,50,$271.74
The Killing of John Lennon,Los Angeles,50,$26.16
Love and a Bullet,Los Angeles,50,$66.08
Goodland,Los Angeles,50,$126.02
Shock to the System,Los Angeles,50,$14.37
Bulgarian Lovers,Los Angeles,50,$233.05
"On the Other Hand, Death",Los Angeles,50,$9.51
The Advocate: A Missing Body,Los Angeles,50,$177.46
Death of a President,Los Angeles,50,"$2,035.25"
Green is Gold,Los Angeles,50,$1.68
Gimme the Loot,Los Angeles,50,$383.33
Water & Power,Los Angeles,50,$309.91
À Tout de Suite,Los Angeles,50,$970.94
Difret,Los Angeles,50,$150.75
Tycoon: A New Russian,Los Angeles,50,$474.48
A Cool Fish,Los Angeles,50,"$2,163.81"
"Lucía, Lucía",Los Angeles,50,"$1,048.80"
Gang,Los Angeles,50,$113.37
The Ministers,Los Angeles,50,$11.15
By Hook or by Crook,Los Angeles,50,$7.07
Inspector Bellamy,Los Angeles,50,$415.19
Intersection,Los Angeles,50,$18.08
Wasabi Tuna,Los Angeles,50,$198.63
Splinter,Los Angeles,50,$50.65
Settai,Los Angeles,50,$342.13
Chronicle of an Escape,Los Angeles,50,$5.12
Randy and the Mob,Los Angeles,50,$176.82
Out the Gate,Los Angeles,50,$6.18
High Times Potluck,Los Angeles,50,$18.93
Bonnie & Clyde vs. Dracula,Los Angeles,50,$98.13
Conspiracy of Silence,Los Angeles,50,$10.19
Valley of Bones,Los Angeles,50,$661.59
The Witness,Los Angeles,50,$623.32
The Dukes,Los Angeles,50,$102.56
United Red Army,Los Angeles,50,$6.87
Ethan Mao,Los Angeles,50,$26.81
Outta Time,Los Angeles,50,$15.89
Mercy Streets,Los Angeles,50,$674.33
Mr. X,Los Angeles,50,$118.01
Lost in Hong Kong,Los Angeles,50,"$5,106.02"
Nowhere Man,Los Angeles,50,$9.21
Day Night Day Night,Los Angeles,50,$124.59
Fakers,Los Angeles,50,$192.88
The Code,Los Angeles,50,$50.35
Murder.com,Los Angeles,50,$8.12
Gasoline,Los Angeles,50,$16.89
Viva Riva!,Los Angeles,50,$242.15
Steel City,Los Angeles,50,$40.10
Bank$tas,Los Angeles,50,$58.57
Big Muddy,Los Angeles,50,$3.14
An Act of War,Los Angeles,50,$446.97
New World Order,Los Angeles,50,$78.81
Cavale,Los Angeles,50,$254.05
Line Walker 2: Invisible Spy,Los Angeles,50,"$1,134.28"
Après la vie,Los Angeles,50,$102.59
Mr. Smith Gets a Hustler,Los Angeles,50,$6.21
This Last Lonely Place,Los Angeles,50,$79.26
Sunrise,Los Angeles,50,$3.92
The Fuzz,Los Angeles,50,$23.79
Undoing,Los Angeles,50,$176.43
3 Holes and a Smoking Gun,Los Angeles,50,$70.57
Mi America,Los Angeles,50,$13.06
Cavite,Los Angeles,50,$274.74
Virgil Bliss,Los Angeles,50,$5.74
Rightways Down,Los Angeles,50,$24.50
Shadow Glories,Los Angeles,50,$89.85
Daylight,Los Angeles,50,$15.22
In Echo Park,Los Angeles,50,$23.69
Justice Is Mind,Los Angeles,50,$1.31
Dark Meridian,Los Angeles,50,$18.82
Ridge Runners,Los Angeles,50,$101.01
Autumn,Los Angeles,50,$41.28
Mumbai Mirror,Los Angeles,50,$17.84
Forgive Me Father,Los Angeles,50,"$1,720.87"
I Recorded a Murder!,Los Angeles,50,$5.88
Winning Formula,Los Angeles,50,$85.69
