movie,city,theater_count,estimated_city_gross
In Order of Disappearance,New York,50,$416.47
Formula 51,New York,50,"$43,975.61"
New World,New York,50,"$3,868.61"
District B13,New York,50,"$10,121.69"
Master Z: The Ip Man Legacy,New York,50,"$52,471.97"
The Crimson Rivers,New York,50,"$5,345.24"
The Fanatic,New York,50,$26.64
Drowning Mona,New York,50,"$130,364.95"
The Dinner,New York,50,"$11,178.43"
Unstoppable,New York,50,$832.43
Hollywood Homicide,New York,50,"$253,622.85"
Find Me Guilty,New York,50,"$9,917.93"
Nine Queens,New York,50,"$10,320.07"
The Lookout,New York,50,"$38,876.49"
American Pastoral,New York,50,"$4,575.49"
Badla,New York,50,"$15,726.07"
Saving Grace,New York,50,"$102,382.21"
The Interpreter,New York,50,"$614,408.37"
Adam's Apples,New York,50,$11.03
Pride and Glory,New York,50,"$132,749.58"
Showtime,New York,50,"$321,811.70"
The Invisible,New York,50,"$173,809.20"
The Hitcher,New York,50,"$139,202.05"
Ned Kelly,New York,50,$632.63
Middle Men,New York,50,"$6,115.63"
Scoop,New York,50,"$88,945.84"
Ted Bundy,New York,50,$51.32
Brick Mansions,New York,50,"$171,419.44"
The Villainess,New York,50,$234.42
Suspect Zero,New York,50,"$73,736.05"
8 Women,New York,50,"$25,996.82"
Whiteout,New York,50,"$86,832.59"
Our Kind of Traitor,New York,50,"$26,641.58"
Cheap Thrills,New York,50,$501.77
Reservation Road,New York,50,"$1,030.89"
Cold in July,New York,50,"$3,503.70"
Get Carter,New York,50,"$126,477.71"
Talvar,New York,50,"$2,893.14"
Intermission,New York,50,"$7,579.89"
Cradle 2 the Grave,New York,50,"$293,330.99"
The Disappearance of Alice Creed,New York,50,"$1,411.04"
Raging Fire,New York,50,"$3,255.96"
The Skulls,New York,50,"$296,151.48"
Never Goin' Back,New York,50,$517.76
Hoodwinked Too! Hood vs. Evil,New York,50,"$85,718.34"
L.I.E.,New York,50,"$9,648.84"
Silent House,New York,50,"$106,095.91"
Catch That Kid,New York,50,"$141,144.81"
The Burning Plain,New York,50,"$1,693.44"
Once Upon a Time in Anatolia,New York,50,"$1,172.32"
The Clan,New York,50,"$1,573.92"
The Informers,New York,50,"$2,535.10"
Observe and Report,New York,50,"$202,754.02"
Easy Money,New York,50,"$1,596.01"
The Baader Meinhof Complex,New York,50,"$4,024.64"
Mesrine: Public Enemy No. 1,New York,50,"$2,324.90"
City by the Sea,New York,50,"$189,574.11"
A Guide to Recognizing Your Saints,New York,50,"$4,361.55"
Bitch Slap,New York,50,$146.74
Rang De Basanti,New York,50,"$18,568.18"
Auto Focus,New York,50,"$17,425.15"
Dorm Daze,New York,50,$474.29
Heaven Knows What,New York,50,$676.15
Let's Go to Prison,New York,50,"$38,988.29"
Millions,New York,50,"$55,629.82"
Trade,New York,50,"$1,810.08"
Dogman,New York,50,"$1,252.55"
Made,New York,50,"$44,860.36"
King Cobra,New York,50,$240.88
Freedomland,New York,50,"$105,738.09"
"OSS 117: Cairo, Nest of Spies",New York,50,"$2,558.36"
Mad Money,New York,50,"$174,658.66"
Traitor,New York,50,"$198,843.42"
Cecil B. Demented,New York,50,"$10,855.69"
Haider,New York,50,"$7,618.91"
Extreme Job,New York,50,"$13,232.25"
Mean Machine,New York,50,$783.94
All About Lily Chou-Chou,New York,50,$209.96
The Air I Breathe,New York,50,$217.81
Twisted,New York,50,"$212,906.63"
Delhi Belly,New York,50,"$12,943.86"
Antitrust,New York,50,"$92,659.70"
Little Woods,New York,50,"$1,267.63"
The Yards,New York,50,"$7,459.20"
Big Trouble,New York,50,"$61,368.77"
Infamous,New York,50,"$9,721.29"
Pawn Shop Chronicles,New York,50,$41.53
Elite Squad 2: The Enemy Within,New York,50,$846.04
Dhoom 2,New York,50,"$22,339.19"
"Love, Honor and Obey",New York,50,$9.66
Reno 911!: Miami,New York,50,"$171,898.09"
Cop Car,New York,50,"$1,081.66"
Veronica Guerin,New York,50,"$13,279.74"
Trapped,New York,50,$528.45
Deadfall,New York,50,$556.07
Trash,New York,50,$86.45
God Bless America,New York,50,"$1,031.19"
The Nut Job,New York,50,"$542,947.09"
Cassandra's Dream,New York,50,"$8,210.02"
Sightseers,New York,50,$301.86
Paparazzi,New York,50,"$132,772.28"
Stolen,New York,50,"$2,571.59"
Breaking and Entering,New York,50,"$7,850.02"
Dirty Pretty Things,New York,50,"$68,543.72"
The Art of the Steal,New York,50,$519.24
Collide,New York,50,"$19,266.80"
The Perfect Host,New York,50,$409.25
Lonely Hearts,New York,50,"$1,593.44"
Tragedy Girls,New York,50,$523.07
15 Minutes,New York,50,"$206,218.21"
Chi-Raq,New York,50,"$22,371.22"
Pathology,New York,50,$918.23
Max Keeble's Big Move,New York,50,"$146,126.43"
God's Pocket,New York,50,$882.22
Leaves of Grass,New York,50,$574.70
Paranoid Park,New York,50,"$4,107.04"
Taxi 2,New York,50,"$6,167.43"
Rampart,New York,50,"$8,190.39"
Conviction,New York,50,"$57,319.72"
Stockholm,New York,50,"$2,552.72"
Pink,New York,50,"$10,488.75"
Ittefaq,New York,50,"$2,518.47"
Dom Hemingway,New York,50,"$4,378.41"
Racer and the Jailbird,New York,50,$391.56
Feardotcom,New York,50,"$111,612.23"
Kings,New York,50,"$2,320.76"
The Singing Detective,New York,50,"$2,843.17"
Man from Reno,New York,50,$785.19
Robot & Frank,New York,50,"$28,102.76"
Bad Santa 2,New York,50,"$150,265.37"
Lila dit ça,New York,50,"$1,023.89"
The Sweeney,New York,50,$222.62
Absolutely Fabulous: The Movie,New York,50,"$40,143.29"
Vera Drake,New York,50,"$31,720.92"
The Blind Swordsman: Zatoichi,New York,50,"$7,214.20"
Keeping Mum,New York,50,"$13,680.73"
The Negotiation,New York,50,$928.32
The Counterfeiters,New York,50,"$46,347.68"
The Trial,New York,50,$162.64
Wasabi,New York,50,$688.91
Battle in Heaven,New York,50,$599.12
Burke and Hare,New York,50,$40.84
Birthday Girl,New York,50,"$41,574.77"
Dabangg,New York,50,"$39,147.16"
One Night at McCool's,New York,50,"$53,158.30"
The Matador,New York,50,"$106,429.43"
The Dead Girl,New York,50,$146.28
Dhoom 3,New York,50,"$67,872.72"
The Weight of Water,New York,50,$867.19
Better Luck Tomorrow,New York,50,"$32,131.47"
Maria Full of Grace,New York,50,"$55,072.51"
Lila & Eve,New York,50,$320.56
The Quarry,New York,50,$17.86
Tsotsi,New York,50,"$24,610.45"
Heaven,New York,50,"$6,543.24"
Bones,New York,50,"$61,752.99"
Welcome to the Punch,New York,50,$57.35
The Silence,New York,50,$842.11
Dhoom,New York,50,"$2,076.72"
Frozen River,New York,50,"$21,200.55"
The Angels' Share,New York,50,"$2,571.92"
Escobar: Paradise Lost,New York,50,$903.08
The Son of No One,New York,50,$243.96
What's the Worst That Could Happen?,New York,50,"$271,216.21"
Omar,New York,50,"$3,008.32"
Spartan,New York,50,"$37,472.44"
Falcon Rising,New York,50,$73.44
Killerman,New York,50,"$2,340.73"
Confidence,New York,50,"$103,199.02"
Bullhead,New York,50,"$1,283.10"
Crypto,New York,50,$86.14
Flypaper,New York,50,$9.28
Ernest & Celestine,New York,50,"$2,472.25"
Waist Deep,New York,50,"$180,145.90"
The Limits of Control,New York,50,"$3,591.60"
Bless the Child,New York,50,"$248,221.67"
The Nile Hilton Incident,New York,50,$685.23
The Thieves,New York,50,"$5,795.57"
First Sunday,New York,50,"$320,537.03"
Pieta,New York,50,$185.33
Beyond a Reasonable Doubt,New York,50,$273.87
Buster's Mal Heart,New York,50,$613.68
Knockaround Guys,New York,50,"$98,297.85"
Buffalo Soldiers,New York,50,"$2,989.25"
Black Friday,New York,50,$287.31
JCVD,New York,50,"$3,977.50"
All About the Benjamins,New York,50,"$215,339.32"
Raid,New York,50,"$8,538.09"
El Angel,New York,50,$798.40
Skin Trade,New York,50,$10.50
Sleuth,New York,50,"$2,897.07"
The Villain,New York,50,"$3,499.42"
The Third Murder,New York,50,$754.74
Talaash: The Answer Lies Within,New York,50,"$22,869.78"
Surveillance,New York,50,$231.11
Captivity,New York,50,"$22,197.34"
Little Fish,New York,50,$68.85
The Vault,New York,50,$48.40
Sophie Scholl: The Final Days,New York,50,"$5,713.84"
The Cat's Meow,New York,50,"$27,121.19"
Julia,New York,50,$17.83
Shangri-La Suite,New York,50,$112.76
Nothing Bad Can Happen,New York,50,$39.54
Chapter 27,New York,50,$470.72
Micmacs,New York,50,"$10,655.17"
Fabricated City,New York,50,$886.22
Taxi 3,New York,50,"$4,201.57"
Henry's Crime,New York,50,$860.94
The Nut Job 2: Nutty by Nature,New York,50,"$239,740.44"
Madea's Witness Protection,New York,50,"$554,791.94"
Echelon Conspiracy,New York,50,"$4,226.47"
Kung Fu Jungle,New York,50,"$1,091.07"
Home Room,New York,50,$44.08
Seeking Justice,New York,50,$347.15
Omkara,New York,50,"$6,673.18"
Shanghai,New York,50,$377.64
Mini's First Time,New York,50,$413.33
The Man,New York,50,"$70,357.79"
Domestic Disturbance,New York,50,"$382,344.69"
Priceless,New York,50,"$12,672.17"
Corky Romano,New York,50,"$202,625.55"
Half Past Dead,New York,50,"$129,810.15"
Highway,New York,50,"$4,471.38"
Screwed,New York,50,"$59,383.42"
Carandiru,New York,50,"$1,807.98"
Redacted,New York,50,$552.55
A Single Shot,New York,50,$84.67
Sweet Country,New York,50,$807.93
Unknown,New York,50,"$1,220.20"
Next Day Air,New York,50,"$84,647.36"
Greenfingers,New York,50,"$12,162.46"
Welcome to Collinwood,New York,50,"$2,822.21"
Crazy on the Outside,New York,50,$544.52
Gozu,New York,50,$459.86
The Adderall Diaries,New York,50,$95.38
Never Die Alone,New York,50,"$47,698.55"
Graduation,New York,50,"$1,487.05"
Birds of Passage,New York,50,"$4,271.44"
Goldstone,New York,50,$730.13
See Spot Run,New York,50,"$281,881.87"
Race,New York,50,"$11,551.81"
Stander,New York,50,$161.12
Raajneeti,New York,50,"$12,138.04"
Mystery Team,New York,50,$651.74
Donkey Punch,New York,50,$155.30
Bangkok Dangerous,New York,50,"$129,118.43"
Hey Ram,New York,50,"$2,321.10"
Armored,New York,50,"$135,111.37"
Kick,New York,50,"$20,796.54"
Take Me,New York,50,$21.83
The Art of War,New York,50,"$255,272.80"
Reclaim,New York,50,$30.42
The Bag Man,New York,50,$412.52
Shade,New York,50,$280.76
Closed Circuit,New York,50,"$48,448.39"
Ain't Them Bodies Saints,New York,50,"$3,275.40"
Gangster No. 1,New York,50,$261.24
Pierrepoint: The Last Hangman,New York,50,$183.93
Ballistic: Ecks vs. Sever,New York,50,"$120,796.21"
Lucky Numbers,New York,50,"$84,623.64"
Read My Lips,New York,50,"$11,485.13"
Violet & Daisy,New York,50,$145.23
Tracers,New York,50,$16.90
The Curse of the Jade Scorpion,New York,50,"$63,348.13"
Shootout at Lokhandwala,New York,50,"$2,444.11"
The Alphabet Killer,New York,50,$251.68
The Barbarian Invasions,New York,50,"$29,004.44"
Jiang hu er nü,New York,50,"$3,514.96"
Small Time Crooks,New York,50,"$144,257.63"
District 13: Ultimatum,New York,50,$304.54
Idlewild,New York,50,"$106,047.36"
Out of Blue,New York,50,$132.32
Beautiful Creatures,New York,50,$467.99
The Good Thief,New York,50,"$29,726.57"
Flash Point,New York,50,$27.64
The Oxford Murders,New York,50,$30.48
Ed Gein,New York,50,$48.23
The Ice Harvest,New York,50,"$74,524.01"
The Package,New York,50,$12.41
Haven,New York,50,"$1,156.20"
Novocaine,New York,50,"$17,210.65"
Stolen,New York,50,$61.74
Sleight,New York,50,"$32,510.89"
The Unknown Girl,New York,50,"$1,272.19"
OSS 117: Lost in Rio,New York,50,$738.16
Veteran,New York,50,"$10,145.70"
Run with the Hunted,New York,50,$95.13
Sweet Sixteen,New York,50,$266.51
Dragon,New York,50,$94.11
Stuck,New York,50,$567.46
Defendor,New York,50,$375.72
Bait,New York,50,"$129,502.47"
Sonny,New York,50,$149.06
Batla House,New York,50,"$4,167.54"
Special 26,New York,50,"$9,121.03"
In the Mix,New York,50,"$85,393.02"
Believer,New York,50,"$3,089.77"
The Insult,New York,50,"$8,461.36"
The Hollow,New York,50,"$3,453.61"
Witless Protection,New York,50,"$34,913.75"
Brother,New York,50,"$3,783.64"
Show Dogs,New York,50,"$149,948.55"
The Memory of a Killer,New York,50,"$2,805.64"
Amen.,New York,50,"$2,317.92"
Band of Robbers,New York,50,$173.70
Kill Me Three Times,New York,50,$201.46
Rob the Mob,New York,50,"$1,748.45"
Elena,New York,50,$196.71
Bomb City,New York,50,$501.35
The Zodiac,New York,50,$378.45
Owning Mahowny,New York,50,"$8,543.75"
Race 3,New York,50,"$14,288.34"
Animal Factory,New York,50,$370.17
Criminal,New York,50,"$124,119.19"
Serious Moonlight,New York,50,$212.42
Human Capital,New York,50,"$1,329.54"
Rise: Blood Hunter,New York,50,$899.10
Point Blank,New York,50,"$5,973.86"
The Blue Room,New York,50,"$1,953.60"
A Cat in Paris,New York,50,"$2,619.38"
Line of Duty,New York,50,$453.51
Death House,New York,50,$201.40
The Reckoning,New York,50,"$2,168.53"
Monsters and Men,New York,50,"$4,226.02"
A War,New York,50,"$1,038.56"
City of Men,New York,50,"$2,594.90"
Kaminey,New York,50,"$10,868.34"
Kurbaan,New York,50,"$6,373.82"
The Beat That My Heart Skipped,New York,50,"$8,648.28"
Panic,New York,50,"$6,583.97"
Agneepath,New York,50,"$16,745.23"
Paradise Now,New York,50,"$12,273.28"
Connie and Carla,New York,50,"$68,061.37"
Lowriders,New York,50,"$52,017.31"
The Square,New York,50,$398.64
10th & Wolf,New York,50,$451.93
"Scotland, Pa.",New York,50,"$3,245.76"
Dirty,New York,50,"$2,290.70"
Empire,New York,50,"$147,919.70"
The Samaritan,New York,50,$14.74
Snow Angels,New York,50,"$3,403.96"
Terribly Happy,New York,50,$592.02
Wazir,New York,50,"$4,952.13"
Vulgar,New York,50,$125.94
Zyzzyx Rd,New York,50,$0.25
Unconditional,New York,50,"$8,499.35"
Child of God,New York,50,$320.68
The Child,New York,50,"$5,503.15"
Chico & Rita,New York,50,"$2,962.05"
The Deep End,New York,50,"$74,547.02"
Sonchiriya,New York,50,$719.53
Gun Shy,New York,50,"$13,789.59"
City of Ghosts,New York,50,$363.88
Welcome,New York,50,"$9,168.98"
The Swindlers,New York,50,"$2,044.27"
Badlapur,New York,50,"$3,133.75"
Illegal Tender,New York,50,"$25,810.96"
The Escapist,New York,50,$110.05
Dinner Rush,New York,50,$929.54
Maze,New York,50,$161.24
Tees Maar Khan,New York,50,"$9,094.81"
Meeting Evil,New York,50,$1.53
The Night Listener,New York,50,"$66,130.81"
Neruda,New York,50,"$7,935.72"
Stealing Harvard,New York,50,"$118,081.04"
13,New York,50,"$1,025.79"
You Kill Me,New York,50,"$20,507.71"
Perrier's Bounty,New York,50,$7.00
Polisse,New York,50,"$1,447.71"
Shadowboxer,New York,50,"$3,131.92"
Crown Heights,New York,50,"$2,015.90"
Dheepan,New York,50,"$2,092.28"
Khosla Ka Ghosla!,New York,50,$223.70
Where the Money Is,New York,50,"$47,819.94"
Casino Jack,New York,50,"$8,787.24"
I'm Not Scared,New York,50,"$13,648.29"
Down Terrace,New York,50,$81.20
Anesthesia,New York,50,$189.17
Kaante,New York,50,"$8,798.73"
Cosmos,New York,50,$177.38
The Crew,New York,50,"$110,017.06"
Burnt Money,New York,50,"$2,040.62"
Eastern Boys,New York,50,$136.67
Asura,New York,50,"$1,474.59"
Yardie,New York,50,$304.31
Brooklyn Rules,New York,50,"$3,366.78"
Pawn,New York,50,$18.06
Beer for My Horses,New York,50,"$5,628.30"
Winter of Frozen Dreams,New York,50,$61.97
I'll Sleep When I'm Dead,New York,50,"$3,032.01"
No Good Deed,New York,50,"$1,534.58"
Big Fan,New York,50,"$1,980.94"
Dylan Dog: Dead of Night,New York,50,"$9,999.74"
Jindabyne,New York,50,"$3,379.11"
Separate Lies,New York,50,"$7,802.59"
Ashby,New York,50,$39.13
Janatha Garage,New York,50,"$1,018,265.46"
Oye Lucky! Lucky Oye!,New York,50,$676.34
Rustom,New York,50,"$9,189.06"
Simmba,New York,50,"$42,890.62"
The Masked Saint,New York,50,"$1,045.96"
Singham,New York,50,"$2,916.42"
Shootout at Wadala,New York,50,"$3,120.79"
Honeydripper,New York,50,"$2,263.68"
El Chicano,New York,50,"$11,784.46"
Killing Cabos,New York,50,"$1,065.86"
Bunty Aur Babli,New York,50,"$7,621.08"
The Caveman's Valentine,New York,50,"$5,807.02"
Exiled,New York,50,$417.56
Drug War,New York,50,"$1,080.60"
The Aura,New York,50,$474.09
Double Take,New York,50,$170.85
Macbeth,New York,50,"$9,355.77"
Race 2,New York,50,"$13,343.05"
The Walker,New York,50,$652.17
A Somewhat Gentle Man,New York,50,$317.25
The Assassination of Richard Nixon,New York,50,"$5,896.30"
People I Know,New York,50,"$1,030.70"
Shuttle,New York,50,$89.78
The Hillside Strangler,New York,50,$30.13
Master,New York,50,"$5,033.43"
Partir,New York,50,"$1,476.22"
Harvard Man,New York,50,$478.74
On the Other Side of the Tracks,New York,50,$50.05
Bubble,New York,50,"$1,228.53"
Skins,New York,50,"$2,019.52"
Code Name: The Cleaner,New York,50,"$68,482.10"
Nobel Son,New York,50,"$4,564.73"
The Fall of the American Empire,New York,50,"$18,408.72"
Dear Wendy,New York,50,$195.25
Thin Ice,New York,50,"$6,673.67"
Married Life,New York,50,"$12,734.64"
Underclassman,New York,50,"$47,784.76"
Alone with Her,New York,50,$84.66
My Brother the Devil,New York,50,$87.08
Paan Singh Tomar,New York,50,$334.35
Gosnell: The Trial of America's Biggest Serial Killer,New York,50,"$31,096.33"
Broken Horses,New York,50,$295.76
The Assassin's Code,New York,50,"$33,051.11"
Coastlines,New York,50,$54.84
Christmas in Wonderland,New York,50,$663.91
The Girl from the Naked Eye,New York,50,$147.04
Savage,New York,50,$629.47
The Lady in the Car with Glasses and a Gun,New York,50,$17.18
Election 2,New York,50,$463.54
Rhymes for Young Ghouls,New York,50,$7.68
Civil Brand,New York,50,"$2,056.36"
Alleluia,New York,50,$50.71
The Monkey's Mask,New York,50,$387.25
Turn It Up,New York,50,"$10,517.93"
Golden Job,New York,50,"$2,415.06"
Even Money,New York,50,$540.07
A Ciambra,New York,50,$261.86
The Dancer Upstairs,New York,50,"$20,089.39"
Mad Detective,New York,50,$39.12
High Heels and Low Lifes,New York,50,"$1,916.47"
Take,New York,50,$43.17
Anamorph,New York,50,$49.96
The Prey,New York,50,$53.32
Gold Diggers,New York,50,"$4,453.33"
I'm in Love with a Church Girl,New York,50,"$20,115.22"
The Attack,New York,50,"$14,489.88"
Baaghi 2,New York,50,"$11,150.89"
Game,New York,50,"$1,079.61"
Holiday: A Soldier is Never Off Duty,New York,50,"$5,973.48"
Love the Hard Way,New York,50,$368.19
The Ardennes,New York,50,$47.64
The Merry Gentleman,New York,50,"$2,926.23"
Psycho-Pass: The Movie,New York,50,"$1,169.24"
Sleepless Night,New York,50,$28.38
Fiza,New York,50,"$5,271.24"
The Wasted Times,New York,50,"$2,021.79"
Cold War 2,New York,50,"$4,739.15"
No News from God,New York,50,$653.05
Weirdsville,New York,50,$61.37
Nightcap,New York,50,"$3,745.51"
State Property 2,New York,50,"$14,177.41"
Detective Byomkesh Bakshy!,New York,50,"$4,893.21"
Beauty and the Dogs,New York,50,$75.33
LUV,New York,50,"$1,171.50"
State Property,New York,50,"$17,743.33"
The 24th Day,New York,50,$119.21
Gangnam 1970,New York,50,$152.29
Carter High,New York,50,"$2,874.92"
The Architect,New York,50,$106.85
The Mafia Kills Only in Summer,New York,50,$313.79
Poor White Trash,New York,50,$11.86
Save the Green Planet!,New York,50,$123.58
De Dana Dan,New York,50,"$7,985.39"
Close Your Eyes,New York,50,$332.78
So Close,New York,50,$647.16
Assassination Tango,New York,50,"$8,198.39"
Loosies,New York,50,$28.04
Time and Tide,New York,50,$792.79
Blue Caprice,New York,50,$733.06
Look,New York,50,$136.35
Khatta Meetha,New York,50,"$4,579.27"
Bluffmaster,New York,50,"$6,075.42"
Rowdy Rathore,New York,50,"$6,557.30"
Carancho,New York,50,$721.35
Welcome Back,New York,50,"$11,732.15"
Rascals,New York,50,"$2,206.86"
Holy Rollers,New York,50,"$2,559.49"
High on the Hog,New York,50,$385.33
El Coyote,New York,50,"$7,990.95"
Operation Mekong,New York,50,"$6,760.37"
Lights in the Dusk,New York,50,$118.78
One Two Three,New York,50,"$2,084.90"
12,New York,50,"$1,057.31"
Levity,New York,50,"$1,767.40"
Lajja,New York,50,"$3,177.33"
Sound of Noise,New York,50,$205.99
Salvation Boulevard,New York,50,$231.92
As Good as Dead,New York,50,"$10,140.40"
Love Crime,New York,50,"$4,471.10"
Chasing the Dragon II: Wild Wild Bunch,New York,50,"$1,661.62"
The Man Who Copied,New York,50,$199.20
Last Ride,New York,50,$46.31
Raja Natwarlal,New York,50,"$1,107.88"
Talento de barrio,New York,50,"$14,084.76"
The Prison,New York,50,"$1,750.63"
The Power of Few,New York,50,$257.26
Victor,New York,50,$943.01
The Last Godfather,New York,50,"$1,382.40"
Blind Shaft,New York,50,$281.16
Crimson Gold,New York,50,"$1,249.33"
New York,New York,50,"$8,297.10"
"Ruben Brandt, Collector",New York,50,$996.83
King's Ransom,New York,50,"$33,859.70"
Cronicas,New York,50,"$2,528.86"
The Double Hour,New York,50,"$12,767.55"
In the Name of My Daughter,New York,50,"$2,327.02"
Yonkers Joe,New York,50,"$84,503.36"
Singham Returns,New York,50,"$10,407.01"
ECCO,New York,50,$733.98
Graceland,New York,50,$175.69
War of the Worlds: Goliath,New York,50,$113.11
Dabangg 2,New York,50,"$21,288.00"
Sarkar Raj,New York,50,"$8,526.94"
Chrystal,New York,50,$681.95
Who Is Cletis Tout?,New York,50,"$2,131.40"
Just Another Love Story,New York,50,$380.74
The R.M.,New York,50,"$9,393.52"
Gangster's Paradise: Jerusalema,New York,50,$41.90
Dum Maaro Dum,New York,50,"$4,763.45"
Compadres,New York,50,"$26,240.57"
Beneath the Harvest Sky,New York,50,$237.59
Kak Vitka Chesnok vyoz Lyokhu Shtyrya v dom invalidov,New York,50,$36.43
La Virgen de los Sicarios,New York,50,"$4,439.21"
And Now Ladies & Gentlemen,New York,50,"$6,225.89"
Red Lights,New York,50,$416.19
Circus,New York,50,$71.03
Thoongaavanam,New York,50,"$4,084.38"
Phata Poster Nikhla Hero,New York,50,"$3,297.38"
Paulette,New York,50,$249.23
Kurukshetra,New York,50,$311.72
The Hard Word,New York,50,"$3,571.86"
The Tenants,New York,50,$16.99
Serial Killer 1,New York,50,$82.21
Pete Smalls Is Dead,New York,50,$84.50
Ladrón que roba a ladrón,New York,50,"$33,820.89"
Man on the Train,New York,50,"$21,475.01"
Least Among Saints,New York,50,$236.83
Saving Mr. Wu,New York,50,$783.31
Pickings,New York,50,$556.03
On the Job,New York,50,"$1,362.34"
Heroes,New York,50,"$4,962.09"
Once in the Life,New York,50,$451.70
First We Take Brooklyn,New York,50,$361.78
Small Town Murder Songs,New York,50,$260.76
Fulltime Killer,New York,50,$126.69
Trixie,New York,50,"$2,413.57"
'P' fung bou,New York,50,"$2,760.82"
Next Time I'll Aim for the Heart,New York,50,$6.03
Death Valley,New York,50,$36.71
How to Be a Serial Killer,New York,50,$7.60
"No God, No Master",New York,50,$56.94
Made in France,New York,50,$80.93
Ajami,New York,50,"$5,249.69"
Nobody Else But You,New York,50,$359.82
The Eyes,New York,50,$76.93
Bangkok Dangerous,New York,50,$196.89
Jilla,New York,50,"$1,945.44"
Cowboys & Angels,New York,50,$284.78
Ash Wednesday,New York,50,$24.86
Who Knows?,New York,50,"$7,667.18"
No Problem,New York,50,"$2,045.96"
Madame Satã,New York,50,"$1,674.70"
Live Free or Die,New York,50,$107.37
The Man in 3B,New York,50,"$2,447.01"
Golden Slumber,New York,50,$579.65
The Robber,New York,50,$694.38
N-Secure,New York,50,"$21,910.10"
Sky on Fire,New York,50,$656.08
The Road,New York,50,"$1,014.04"
Phantom Detective,New York,50,$566.30
Noise,New York,50,$136.53
Money,New York,50,"$8,635.91"
Leonera,New York,50,$115.68
Mio fratello è figlio unico,New York,50,"$2,121.07"
16 Years of Alcohol,New York,50,$63.50
Hate Crime,New York,50,$344.42
"Police, Adjective",New York,50,$408.13
Ek Aur Ek Gyarah: By Hook or by Crook,New York,50,$780.32
Go for Sisters,New York,50,$472.91
Tazza: The Hidden Card,New York,50,"$2,109.81"
Three,New York,50,$553.50
Headshot,New York,50,$3.85
'R Xmas,New York,50,$7.18
Vaada,New York,50,$752.08
Junction 48,New York,50,$108.12
Black Souls,New York,50,$846.05
BuyBust,New York,50,"$1,508.14"
Nicotina,New York,50,"$6,763.40"
Cover,New York,50,$671.26
Brigham City,New York,50,"$7,201.43"
Sicilian Ghost Story,New York,50,$129.16
Lucky Break,New York,50,$461.44
The Attacks of 26/11,New York,50,"$2,098.61"
Extraordinary Mission,New York,50,$242.09
My Kingdom,New York,50,$22.03
Ice Blues,New York,50,$5.64
Hukkle,New York,50,$423.31
King of the Jungle,New York,50,$229.52
Shikari,New York,50,$344.03
Snowman's Land,New York,50,$9.51
La soga,New York,50,"$1,779.85"
Krazzy 4,New York,50,"$4,117.13"
Secuestro express,New York,50,"$2,554.16"
La siciliana ribelle,New York,50,$585.68
The Killing of John Lennon,New York,50,$56.38
Love and a Bullet,New York,50,$142.41
Goodland,New York,50,$271.59
Shock to the System,New York,50,$30.97
Bulgarian Lovers,New York,50,$502.29
"On the Other Hand, Death",New York,50,$20.49
The Advocate: A Missing Body,New York,50,$382.46
Death of a President,New York,50,"$4,386.45"
Green is Gold,New York,50,$3.63
Gimme the Loot,New York,50,$826.17
Water & Power,New York,50,$667.94
À Tout de Suite,New York,50,"$2,092.61"
Difret,New York,50,$324.91
Tycoon: A New Russian,New York,50,"$1,022.63"
A Cool Fish,New York,50,"$4,663.54"
"Lucía, Lucía",New York,50,"$2,260.42"
Gang,New York,50,$244.34
The Ministers,New York,50,$24.03
By Hook or by Crook,New York,50,$15.23
Inspector Bellamy,New York,50,$894.83
Intersection,New York,50,$38.96
Wasabi Tuna,New York,50,$428.09
Splinter,New York,50,$109.16
Settai,New York,50,$737.38
Chronicle of an Escape,New York,50,$11.04
Randy and the Mob,New York,50,$381.09
Out the Gate,New York,50,$13.31
High Times Potluck,New York,50,$40.79
Bonnie & Clyde vs. Dracula,New York,50,$211.49
Conspiracy of Silence,New York,50,$21.95
Valley of Bones,New York,50,"$1,425.89"
The Witness,New York,50,"$1,343.42"
The Dukes,New York,50,$221.04
United Red Army,New York,50,$14.81
Ethan Mao,New York,50,$57.79
Outta Time,New York,50,$34.24
Mercy Streets,New York,50,"$1,453.36"
Mr. X,New York,50,$254.33
Lost in Hong Kong,New York,50,"$11,004.71"
Nowhere Man,New York,50,$19.84
Day Night Day Night,New York,50,$268.53
Fakers,New York,50,$415.70
The Code,New York,50,$108.52
Murder.com,New York,50,$17.49
Gasoline,New York,50,$36.40
Viva Riva!,New York,50,$521.88
Steel City,New York,50,$86.42
Bank$tas,New York,50,$126.22
Big Muddy,New York,50,$6.78
An Act of War,New York,50,$963.34
New World Order,New York,50,$169.85
Cavale,New York,50,$547.55
Line Walker 2: Invisible Spy,New York,50,"$2,444.65"
Après la vie,New York,50,$221.10
Mr. Smith Gets a Hustler,New York,50,$13.38
This Last Lonely Place,New York,50,$170.82
Sunrise,New York,50,$8.45
The Fuzz,New York,50,$51.27
Undoing,New York,50,$380.26
3 Holes and a Smoking Gun,New York,50,$152.11
Mi America,New York,50,$28.14
Cavite,New York,50,$592.12
Virgil Bliss,New York,50,$12.38
Rightways Down,New York,50,$52.81
Shadow Glories,New York,50,$193.64
Daylight,New York,50,$32.81
In Echo Park,New York,50,$51.06
Justice Is Mind,New York,50,$2.83
Dark Meridian,New York,50,$40.56
